time_stamp, total time, scan point size, incremental time, search time, delete size, delete time, tree size st, tree size end, add point size, preprocess time
1561000799.28588057,0.02388846,4588,0.00417479,0.00000000,0,0.00000000,204684,205246,1162,0.00207537
1561000799.38696051,0.02205711,4570,0.00622850,0.00000000,0,0.00000000,205246,205693,1191,0.00000000
1561000799.48712206,0.02103906,4613,0.00603301,0.00000000,0,0.00000000,205693,206211,1209,0.00000000
1561000799.58776498,0.02006248,4659,0.00356525,0.00000000,0,0.00000000,206211,206763,1151,0.00263776
1561000799.68679905,0.02144566,4621,0.00465732,0.00000000,0,0.00000000,206763,207247,1140,0.00000000
1561000799.78555846,0.03406098,4642,0.00799089,0.00000000,0,0.00000000,207247,207677,1128,0.00276856
1561000799.88564968,0.02211360,4678,0.00490493,0.00000000,0,0.00000000,207677,208139,1130,0.00197245
1561000799.98670936,0.02297339,4700,0.00707926,0.00000000,0,0.00000000,208139,208487,1182,0.00000000
1561000800.08556890,0.02558393,4713,0.00414686,0.00000000,0,0.00000000,208255,208765,1137,0.00298694
1561000800.18682313,0.02495820,4695,0.00443653,0.00000000,0,0.00000000,208765,209249,1081,0.00000000
1561000800.28622794,0.02114835,4777,0.00599347,0.00000000,0,0.00000000,209249,209737,1183,0.00353701
1561000800.38751435,0.01850114,4749,0.00390332,0.00000000,0,0.00000000,209737,210004,1087,0.00000000
1561000800.48718572,0.01605642,4756,0.00290883,0.00000000,0,0.00000000,210004,210369,1024,0.00000000
1561000800.58745956,0.01599772,4756,0.00308752,0.00000000,0,0.00000000,210369,210898,1136,0.00173177
1561000800.68740129,0.01759211,4769,0.00455303,0.00000000,0,0.00000000,210898,211450,1064,0.00261328
1561000800.78619051,0.02400782,4727,0.00845960,0.00000000,0,0.00000000,211450,211687,1043,0.00000000
1561000800.88722610,0.02674802,4746,0.00580669,0.00000000,0,0.00000000,211687,211830,1072,0.00284296
1561000800.98729801,0.02156797,4779,0.00600963,0.00000000,0,0.00000000,211830,212253,1053,0.00000000
1561000801.08658338,0.01691424,4782,0.00368802,0.00000000,0,0.00000000,212253,212863,1095,0.00000000
1561000801.18740582,0.03607084,4788,0.01815225,0.00000000,0,0.00000000,212863,213136,1009,0.00281365
1561000801.28611302,0.02007337,4771,0.00400453,0.00000000,0,0.00000000,213136,214125,1001,0.00327909
1561000801.38769102,0.01502619,4737,0.00194769,0.00000000,0,0.00000000,204755,205606,977,0.00000000
1561000801.48751998,0.01440052,4683,0.00202542,0.00000000,0,0.00000000,205606,206401,963,0.00000000
1561000801.58755326,0.01452633,4696,0.00240353,0.00000000,0,0.00000000,206401,207192,993,0.00291185
1561000801.68740892,0.01643505,4661,0.00379118,0.00000000,0,0.00000000,207192,207987,1035,0.00000000
1561000801.78605437,0.02978392,4708,0.00444550,0.00000000,0,0.00000000,207987,208813,1068,0.00439308
1561000801.88615751,0.02381412,4657,0.00369131,0.00000000,0,0.00000000,208813,209544,1051,0.00000000
1561000801.98732471,0.01668633,4740,0.00278580,0.00000000,0,0.00000000,209544,210245,1019,0.00219371
1561000802.08593369,0.02085073,4656,0.00441832,0.00000000,0,0.00000000,210245,210864,958,0.00000000
1561000802.18724942,0.01585294,4653,0.00367380,0.00000000,0,0.00000000,210864,211397,900,0.00247657
1561000802.28596425,0.01479779,4633,0.00259968,0.00000000,0,0.00000000,211397,211907,953,0.00235383
1561000802.38602567,0.02202488,4540,0.00589381,0.00000000,0,0.00000000,211907,212453,944,0.00000000
1561000802.48812079,0.02046212,4555,0.00579909,0.00000000,0,0.00000000,212453,213100,918,0.00304561
1561000802.58663368,0.01627112,4624,0.00285532,0.00000000,0,0.00000000,213100,213635,909,0.00000000
1561000802.68704128,0.02026640,4654,0.00643776,0.00000000,0,0.00000000,213635,214155,983,0.00000000
1561000802.78585172,0.01773472,4672,0.00365208,0.00000000,0,0.00000000,214155,214791,978,0.00353337
1561000802.88631463,0.02016311,4742,0.00500214,0.00000000,0,0.00000000,214791,215180,909,0.00000000
1561000802.98700500,0.01769326,4748,0.00430290,0.00000000,0,0.00000000,215180,215582,958,0.00402092
1561000803.08569908,0.02511787,4854,0.00610236,0.00000000,0,0.00000000,215582,216032,1015,0.00403013
1561000803.18688273,0.02511572,4854,0.00607090,0.00000000,0,0.00000000,216032,216410,936,0.00000000
1561000803.28590131,0.02032729,4813,0.00574317,0.00000000,0,0.00000000,216410,216703,954,0.00537645
1561000803.38704228,0.02102532,4886,0.00585339,0.00000000,0,0.00000000,216703,217161,937,0.00000000
1561000803.48790693,0.02095900,4956,0.00727616,0.00000000,0,0.00000000,217161,217531,1016,0.00605983
1561000803.58612561,0.01925180,4952,0.00301093,0.00000000,0,0.00000000,217531,217950,980,0.00000000
1561000803.68597841,0.01786394,4980,0.00424765,0.00000000,0,0.00000000,217950,218491,1024,0.00463269
1561000803.78624296,0.03246166,4959,0.00613582,0.00000000,0,0.00000000,218491,218977,1016,0.00000000
1561000803.88621640,0.01884578,4952,0.00479482,0.00000000,0,0.00000000,218977,219480,977,0.00000000
1561000803.98706889,0.02774146,4995,0.00586929,0.00000000,0,0.00000000,219480,219787,1007,0.00335686
1561000804.08584714,0.02823963,5063,0.00745428,0.00000000,0,0.00000000,153289,156178,3062,0.00310703
1561000804.18689489,0.02656041,5027,0.00576701,0.00000000,0,0.00000000,156178,158506,3047,0.00000000
1561000804.28684950,0.02344640,5026,0.00790029,0.00000000,0,0.00000000,158506,160216,2633,0.00263384
1561000804.38700509,0.02170899,4938,0.00572841,0.00000000,0,0.00000000,160216,161452,2285,0.00000000
1561000804.48849249,0.02344738,4909,0.00544531,0.00000000,0,0.00000000,161452,162462,2054,0.00000000
1561000804.58800197,0.02577268,4961,0.00718515,0.00000000,0,0.00000000,162462,163265,1957,0.00176572
1561000804.68795991,0.02408943,4951,0.00800566,0.00000000,0,0.00000000,163265,163898,1858,0.00000000
1561000804.78616118,0.02086427,4920,0.00700408,0.00000000,0,0.00000000,163898,164613,1814,0.00265342
1561000804.88764071,0.02308532,4858,0.00739496,0.00000000,0,0.00000000,164613,165566,1806,0.00176326
1561000804.98769617,0.02532546,4900,0.00527087,0.00000000,0,0.00000000,165566,166389,1704,0.00000000
1561000805.08766460,0.02567327,4920,0.00596777,0.00000000,0,0.00000000,166389,166906,1602,0.00000000
1561000805.18759251,0.02422346,4932,0.00521202,0.00000000,0,0.00000000,166906,167599,1637,0.00316559
1561000805.28567529,0.02009282,4934,0.00633049,0.00000000,0,0.00000000,167599,168275,1594,0.00339240
1561000805.38749814,0.02395535,4976,0.00708354,0.00000000,0,0.00000000,168275,168767,1483,0.00000000
1561000805.48746109,0.02906442,4991,0.00632113,0.00000000,0,0.00000000,168767,169421,1446,0.00284405
1561000805.58578992,0.02889245,4943,0.00739368,0.00000000,0,0.00000000,169421,169803,1426,0.00000000
1561000805.68762946,0.02694097,4930,0.00453352,0.00000000,0,0.00000000,169803,170466,1340,0.00299969
1561000805.78590322,0.03396639,4946,0.00498511,0.00000000,0,0.00000000,170466,171046,1327,0.00000000
1561000805.88746881,0.02773352,4970,0.00511109,0.00000000,0,0.00000000,171046,171458,1302,0.00276406
1561000805.98920178,0.01943344,4892,0.00434712,0.00000000,0,0.00000000,171458,171696,1284,0.00000000
1561000806.08930993,0.02232466,4892,0.00467170,0.00000000,0,0.00000000,171696,172454,1340,0.00229938
1561000806.18911815,0.01745089,4929,0.00410794,0.00000000,0,0.00000000,172454,172966,1295,0.00000000
1561000806.28852820,0.01696367,4742,0.00347908,0.00000000,0,0.00000000,171384,172071,1218,0.00229886
1561000806.38911343,0.02433407,4751,0.00875676,0.00000000,0,0.00000000,172071,172228,1195,0.00000000
1561000806.48842621,0.02425583,4720,0.00476702,0.00000000,0,0.00000000,172228,172927,1160,0.00275754
1561000806.58849549,0.02220142,4665,0.00442034,0.00000000,0,0.00000000,172927,173452,1096,0.00000000
1561000806.69003701,0.02379983,4707,0.00499610,0.00000000,0,0.00000000,173452,174234,1244,0.00195962
1561000806.78789783,0.01722415,4696,0.00278191,0.00000000,0,0.00000000,174234,174806,1107,0.00000000
1561000806.88946056,0.01648981,4672,0.00309133,0.00000000,0,0.00000000,174806,175333,1160,0.00192315
1561000806.98914433,0.02323995,4623,0.00654250,0.00000000,0,0.00000000,175333,176039,1118,0.00000000
1561000807.08999825,0.01589047,4624,0.00298906,0.00000000,0,0.00000000,176039,176512,1098,0.00227870
1561000807.19033527,0.01989909,4564,0.00529256,0.00000000,0,0.00000000,176512,177109,1151,0.00000000
1561000807.28973889,0.02053628,4504,0.00499930,0.00000000,0,0.00000000,177109,177718,1194,0.00227824
1561000807.39014053,0.03227119,4552,0.01452553,0.00000000,0,0.00000000,177718,178737,1183,0.00000000
1561000807.49015164,0.01523678,4500,0.00250730,0.00000000,0,0.00000000,171370,172428,1181,0.00196018
1561000807.58870482,0.01914105,4512,0.00372887,0.00000000,0,0.00000000,172428,173394,1176,0.00000000
1561000807.69025993,0.01939800,4503,0.00412503,0.00000000,0,0.00000000,173394,174324,1196,0.00202072
1561000807.78876734,0.03857416,4499,0.01773560,0.00000000,0,0.00000000,174324,179226,1184,0.00000000
1561000807.89063191,0.02145739,4467,0.00564862,0.00000000,0,0.00000000,179226,180008,1145,0.00190593
1561000807.99023914,0.02468850,4443,0.00708321,0.00000000,0,0.00000000,180008,180812,1143,0.00000000
1561000808.08940244,0.01879211,4452,0.00403208,0.00000000,0,0.00000000,180812,181568,1145,0.00377913
1561000808.19049668,0.01662814,4468,0.00316629,0.00000000,0,0.00000000,181568,182360,1151,0.00000000
1561000808.28925419,0.01590559,4460,0.00281654,0.00000000,0,0.00000000,182360,183036,1137,0.00374042
1561000808.39057040,0.01782545,4376,0.00266022,0.00000000,0,0.00000000,183036,183538,1083,0.00000000
1561000808.49064684,0.01516685,4362,0.00262566,0.00000000,0,0.00000000,183538,184203,1139,0.00308295
1561000808.58892822,0.01769022,4366,0.00292664,0.00000000,0,0.00000000,184203,184832,1132,0.00000000
1561000808.69042063,0.02130272,4262,0.00621783,0.00000000,0,0.00000000,184832,185277,1030,0.00383680
1561000808.78877449,0.01974446,4330,0.00437172,0.00000000,0,0.00000000,185277,185827,1110,0.00000000
1561000808.89021111,0.01827863,4311,0.00396852,0.00000000,0,0.00000000,185827,186236,1050,0.00291719
1561000808.99030328,0.01685728,4361,0.00320226,0.00000000,0,0.00000000,186236,186761,1125,0.00000000
1561000809.09108448,0.01620492,4403,0.00256199,0.00000000,0,0.00000000,186761,187444,1087,0.00215232
1561000809.19206023,0.01664288,4382,0.00251883,0.00000000,0,0.00000000,187444,187964,1028,0.00000000
1561000809.29087687,0.01738787,4361,0.00250943,0.00000000,0,0.00000000,187964,188482,1027,0.00206934
1561000809.39212155,0.02314257,4401,0.00584890,0.00000000,0,0.00000000,188482,189053,1047,0.00000000
1561000809.49232531,0.02643352,4438,0.00617262,0.00000000,0,0.00000000,189053,189378,1069,0.00000000
1561000809.59149814,0.01705007,4468,0.00336982,0.00000000,0,0.00000000,189378,189872,1081,0.00221139
1561000809.69213939,0.02030808,4470,0.00314897,0.00000000,0,0.00000000,189872,190338,987,0.00000000
1561000809.79158425,0.04949009,4550,0.02476217,0.00000000,0,0.00000000,190338,194733,1128,0.00339033
1561000809.89173698,0.02385213,4523,0.00548371,0.00000000,0,0.00000000,194367,194820,1089,0.00348483
1561000809.99064183,0.01797792,4523,0.00327828,0.00000000,0,0.00000000,194820,195320,1077,0.00000000
1561000810.09079194,0.01934108,4510,0.00286855,0.00000000,0,0.00000000,195320,195712,1042,0.00000000
1561000810.19195914,0.01893364,4541,0.00334865,0.00000000,0,0.00000000,195712,196121,1089,0.00387254
1561000810.29050016,0.01724103,4578,0.00319580,0.00000000,0,0.00000000,196121,196591,1148,0.00312127
1561000810.39182663,0.01806979,4645,0.00368197,0.00000000,0,0.00000000,196591,197079,1148,0.00000000
1561000810.49182391,0.02286752,4654,0.00387394,0.00000000,0,0.00000000,197079,197625,1156,0.00357164
1561000810.59064722,0.01909252,4633,0.00437510,0.00000000,0,0.00000000,197625,198271,1202,0.00000000
1561000810.69511199,0.02023358,4569,0.00452328,0.00000000,0,0.00000000,198118,198731,1195,0.00283697
1561000810.79417896,0.02566507,4648,0.00783242,0.00000000,0,0.00000000,198731,199149,1194,0.00000000
1561000810.89498806,0.02298736,4685,0.00676212,0.00000000,0,0.00000000,199149,199675,1218,0.00222449
1561000810.99496055,0.02694164,4634,0.00746422,0.00000000,0,0.00000000,199675,200283,1187,0.00000000
1561000811.09362650,0.02882623,4686,0.00779871,0.00000000,0,0.00000000,200283,200854,1254,0.00403905
1561000811.19481611,0.02490030,4681,0.00459298,0.00000000,0,0.00000000,200854,201364,1214,0.00000000
1561000811.29395032,0.02707364,4752,0.00481813,0.00000000,0,0.00000000,201364,201937,1166,0.00531115
1561000811.38700056,0.02181449,4789,0.00594524,0.00000000,0,0.00000000,201937,202496,1265,0.00000000
1561000811.48694515,0.02097616,4714,0.00709908,0.00000000,0,0.00000000,202496,202907,1193,0.00384205
1561000811.58697939,0.01939544,4661,0.00397970,0.00000000,0,0.00000000,202907,203450,1224,0.00000000
1561000811.68701959,0.02050284,4783,0.00427505,0.00000000,0,0.00000000,203450,203941,1305,0.00362276
1561000811.78594899,0.06968498,4730,0.04359499,0.00000000,0,0.00000000,203941,212472,1275,0.00000000
1561000811.88599944,0.03178105,4784,0.00689661,0.00000000,0,0.00000000,211912,212164,1273,0.00351873
1561000811.98698974,0.02746884,4857,0.00593071,0.00000000,0,0.00000000,212039,212675,1368,0.00000000
1561000812.08595896,0.03550783,4846,0.01283093,0.00000000,0,0.00000000,212264,213222,1299,0.00332840
1561000812.18683887,0.02683766,4865,0.00349673,0.00000000,0,0.00000000,213222,214530,1331,0.00000000
1561000812.28580475,0.02098331,4841,0.00411336,0.00000000,0,0.00000000,203986,205002,1256,0.00313518
1561000812.38706207,0.02170875,4834,0.00331263,0.00000000,0,0.00000000,205002,206083,1349,0.00000000
1561000812.48610067,0.02063137,4861,0.00437458,0.00000000,0,0.00000000,206083,207173,1351,0.00216471
1561000812.58715582,0.01732749,4896,0.00390585,0.00000000,0,0.00000000,207173,208230,1378,0.00000000
1561000812.68701839,0.01698273,4939,0.00391757,0.00000000,0,0.00000000,208230,209164,1376,0.00297004
1561000812.78584933,0.02050513,4934,0.00479370,0.00000000,0,0.00000000,209164,209983,1354,0.00000000
1561000812.88684177,0.02064453,4939,0.00660651,0.00000000,0,0.00000000,209983,210929,1356,0.00000000
1561000812.98692822,0.02460026,4963,0.00391362,0.00000000,0,0.00000000,210929,211811,1367,0.00228958
1561000813.08649683,0.02587544,5036,0.00539451,0.00000000,0,0.00000000,211811,212677,1421,0.00263419
1561000813.18795395,0.02142068,5042,0.00585319,0.00000000,0,0.00000000,212677,213367,1440,0.00000000
1561000813.28614640,0.02093324,5048,0.00457272,0.00000000,0,0.00000000,213367,214140,1444,0.00000000
1561000813.38801765,0.02279448,5026,0.00633246,0.00000000,0,0.00000000,214140,214867,1414,0.00219127
1561000813.48767018,0.02349793,5006,0.00979057,0.00000000,0,0.00000000,214867,215706,1448,0.00357259
1561000813.58612967,0.02575456,4942,0.01039864,0.00000000,0,0.00000000,215706,216373,1341,0.00000000
1561000813.68769026,0.02351726,5053,0.00829424,0.00000000,0,0.00000000,216373,217275,1458,0.00000000
1561000813.78601456,0.06897003,5036,0.03300873,0.00000000,0,0.00000000,217275,226542,1372,0.00358603
1561000813.88780975,0.02762917,5023,0.00706760,0.00000000,0,0.00000000,226542,227268,1425,0.00358836
1561000813.98686981,0.03393970,5091,0.00765834,0.00000000,0,0.00000000,226630,227262,1426,0.00000000
1561000814.08618212,0.02302951,5092,0.00634688,0.00000000,0,0.00000000,227205,227871,1422,0.00000000
1561000814.18936706,0.02709041,5129,0.00725604,0.00000000,0,0.00000000,184608,187793,3532,0.00552886
1561000814.28602743,0.02899295,5066,0.00934174,0.00000000,0,0.00000000,187793,190926,3826,0.00000000
1561000814.38785744,0.02846219,5001,0.01003794,0.00000000,0,0.00000000,190926,193340,3243,0.00374139
1561000814.48795772,0.02758174,4925,0.00717895,0.00000000,0,0.00000000,193340,195319,2876,0.00000000
1561000814.58755803,0.02654664,4917,0.00731027,0.00000000,0,0.00000000,195319,197158,2684,0.00257056
1561000814.68801999,0.02755694,4946,0.00735643,0.00000000,0,0.00000000,197158,198646,2453,0.00308821
1561000814.78643584,0.02426315,4969,0.00651136,0.00000000,0,0.00000000,198646,200155,2399,0.00000000
1561000814.88726354,0.02371602,4959,0.00754187,0.00000000,0,0.00000000,200155,201314,2296,0.00000000
1561000814.98673439,0.02186048,4956,0.00707912,0.00000000,0,0.00000000,201314,202432,2181,0.00242985
1561000815.08912325,0.03013097,4926,0.01287429,0.00000000,0,0.00000000,202432,203942,2127,0.00000000
1561000815.18819594,0.02817435,4906,0.00859663,0.00000000,0,0.00000000,200315,201634,2078,0.00243237
1561000815.28602195,0.02034888,4963,0.00733401,0.00000000,0,0.00000000,201634,203329,2066,0.00331921
1561000815.38790941,0.02918689,4971,0.00670583,0.00000000,0,0.00000000,203329,204965,2153,0.00000000
1561000815.48756194,0.02780807,5026,0.00737205,0.00000000,0,0.00000000,204965,206533,2121,0.00294140
1561000815.58793449,0.01968553,5016,0.00487768,0.00000000,0,0.00000000,206533,207933,2008,0.00000000
1561000815.68788981,0.02309513,4999,0.00654562,0.00000000,0,0.00000000,207933,209040,1934,0.00268505
1561000815.78600645,0.04984995,4968,0.03184644,0.00000000,0,0.00000000,209040,215426,1828,0.00000000
1561000815.88795137,0.02832314,4950,0.00849049,0.00000000,0,0.00000000,215425,216496,1810,0.00000000
1561000815.98757195,0.03024896,4951,0.00555505,0.00000000,0,0.00000000,216496,217410,1786,0.00249321
1561000816.08607078,0.02505993,4850,0.00857170,0.00000000,0,0.00000000,217410,218318,1717,0.00000000
1561000816.18783998,0.02314346,4790,0.00582381,0.00000000,0,0.00000000,218318,219214,1552,0.00175269
1561000816.28580666,0.02405858,4808,0.00512835,0.00000000,0,0.00000000,219214,219899,1606,0.00000000
1561000816.38771820,0.02399586,4767,0.00452308,0.00000000,0,0.00000000,219899,220692,1603,0.00190599
1561000816.48618054,0.02447335,4784,0.00595410,0.00000000,0,0.00000000,220446,221111,1601,0.00000000
1561000816.58817863,0.01980711,4741,0.00492982,0.00000000,0,0.00000000,221111,221678,1489,0.00263196
1561000816.68806529,0.02300484,4810,0.00479904,0.00000000,0,0.00000000,221605,222415,1558,0.00000000
1561000816.78619266,0.02669652,4691,0.00710871,0.00000000,0,0.00000000,222144,222864,1451,0.00228510
1561000816.88793635,0.02430311,4760,0.00879784,0.00000000,0,0.00000000,222864,223525,1486,0.00000000
1561000816.98815465,0.02226142,4835,0.00749433,0.00000000,0,0.00000000,223318,224178,1581,0.00346133
1561000817.08709216,0.02037924,4864,0.00594117,0.00000000,0,0.00000000,224178,224798,1465,0.00000000
1561000817.18806314,0.02099419,4877,0.00513989,0.00000000,0,0.00000000,224798,225565,1572,0.00348478
1561000817.28611350,0.01813466,4949,0.00393469,0.00000000,0,0.00000000,225375,226274,1467,0.00394199
1561000817.38797784,0.01814880,4980,0.00435400,0.00000000,0,0.00000000,226274,227051,1516,0.00000000
1561000817.48785639,0.02335049,4907,0.00487576,0.00000000,0,0.00000000,227051,227880,1491,0.00000000
